ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Delray Beach,Delray Beach Open,2/17/23,ATP250,Outdoor,Hard,Quarterfinals,3,Albot R.,Paul T.,113,18,463,1835,6,2,6,2,,,,,,,2,0,Completed,5.5,1.14,6.61,1.15,6.61,1.16,5.54,1.14
10,Delray Beach,Delray Beach Open,2/18/23,ATP250,Outdoor,Hard,Quarterfinals,3,Mcdonald M.,Mmoh M.,56,87,795,599,3,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.55,2.65,1.64,2.68,1.51,2.53
10,Delray Beach,Delray Beach Open,2/18/23,ATP250,Outdoor,Hard,Quarterfinals,3,Fritz T.,Mannarino A.,7,59,3455,791,7,6,6,4,,,,,,,2,0,Completed,1.22,4.33,1.28,4.07,1.28,4.33,1.25,3.86
10,Delray Beach,Delray Beach Open,2/18/23,ATP250,Outdoor,Hard,Semifinals,3,Kecmanovic M.,Albot R.,33,113,1275,463,7,6,3,6,6,2,,,,,2,1,Completed,1.33,3.4,1.38,3.31,1.38,3.45,1.34,3.22
10,Delray Beach,Delray Beach Open,2/19/23,ATP250,Outdoor,Hard,Semifinals,3,Fritz T.,Mcdonald M.,7,56,3455,795,6,3,7,6,,,,,,,2,0,Completed,1.3,3.5,1.33,3.7,1.35,3.7,1.31,3.41
10,Delray Beach,Delray Beach Open,2/19/23,ATP250,Outdoor,Hard,The Final,3,Fritz T.,Kecmanovic M.,7,33,3455,1275,6,0,5,7,6,2,,,,,2,1,Completed,1.29,3.75,1.31,3.85,1.32,3.85,1.29,3.62
11,Rotterdam,ABN AMRO World Tennis Tournament,2/13/23,ATP500,Indoor,Hard,1st Round,3,Gasquet R.,Carreno Busta P.,45,16,910,2285,2,6,7,6,6,2,,,,,2,1,Completed,2.75,1.44,2.83,1.48,2.9,1.48,2.74,1.44
11,Rotterdam,ABN AMRO World Tennis Tournament,2/13/23,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Karatsev A.,28,98,1440,555,6,1,6,3,,,,,,,2,0,Completed,1.4,3,1.41,3.12,1.41,3.6,1.35,3.18
11,Rotterdam,ABN AMRO World Tennis Tournament,2/13/23,ATP500,Indoor,Hard,1st Round,3,Wawrinka S.,Bublik A.,130,50,422,865,7,6,6,4,,,,,,,2,0,Completed,1.8,2,1.77,2.16,1.83,2.16,1.75,2.05
11,Rotterdam,ABN AMRO World Tennis Tournament,2/13/23,ATP500,Indoor,Hard,1st Round,3,Barrere G.,Goffin D.,71,41,750,965,6,0,7,6,,,,,,,2,0,Completed,2.2,1.67,2.3,1.68,2.3,1.73,2.19,1.67
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Brouwer G.,Huesler M.A.,160,47,367,896,6,3,7,5,,,,,,,2,0,Completed,3.75,1.29,3.71,1.32,3.85,1.33,3.62,1.28
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Bautista Agut R.,10,24,2950,1740,7,5,6,7,7,6,,,,,2,1,Completed,1.62,2.3,1.68,2.31,1.7,2.46,1.64,2.24
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Ymer M.,61,72,789,741,7,6,7,5,,,,,,,2,0,Completed,1.8,2,1.9,1.98,1.91,2.06,1.83,1.97
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Kwon S.W.,17,63,2275,784,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.57,2.54,1.58,2.62,1.53,2.46
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Sonego L.,8,60,3260,790,6,2,6,3,,,,,,,2,0,Completed,1.29,3.75,1.34,3.5,1.35,3.75,1.31,3.41
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Ruusuvuori E.,3,52,5940,846,7,5,6,1,,,,,,,2,0,Completed,1.14,5.5,1.17,5.88,1.2,6.26,1.15,5.33
11,Rotterdam,ABN AMRO World Tennis Tournament,2/14/23,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Davidovich Fokina A.,11,31,2750,1345,4,6,6,2,6,2,,,,,2,1,Completed,1.17,5,1.17,5.85,1.19,6.55,1.15,5.24
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,1st Round,3,Cressy M.,Van Rijthoven T.,40,110,991,494,6,3,6,7,6,3,,,,,2,1,Completed,1.5,2.63,1.48,2.85,1.57,2.85,1.5,2.55
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,1st Round,3,Sinner J.,Bonzi B.,14,48,2445,884,6,2,3,6,6,1,,,,,2,1,Completed,1.17,5,1.15,6.33,1.2,6.88,1.15,5.35
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,1st Round,3,Rune H.,Lestienne C.,9,54,3136,837,6,4,6,4,,,,,,,2,0,Completed,1.14,5.5,1.15,6.47,1.17,6.5,1.14,5.67
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,1st Round,3,Van De Zandschulp B.,Halys Q.,35,62,1135,785,5,7,6,4,7,6,,,,,2,1,Completed,1.67,2.2,1.78,2.14,1.78,2.25,1.69,2.14
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Rublev A.,25,5,1620,4065,6,4,6,4,,,,,,,2,0,Completed,2.63,1.5,2.8,1.49,2.92,1.5,2.71,1.45
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,2nd Round,3,Wawrinka S.,Gasquet R.,130,45,422,910,6,3,6,3,,,,,,,2,0,Completed,1.67,2.2,1.68,2.34,1.68,2.51,1.62,2.28
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,2nd Round,3,Dimitrov G.,Hurkacz H.,28,10,1440,2950,7,6,7,6,,,,,,,2,0,Completed,2,1.8,2.02,1.89,2.02,2,1.96,1.83
11,Rotterdam,ABN AMRO World Tennis Tournament,2/15/23,ATP500,Indoor,Hard,2nd Round,3,Griekspoor T.,Zverev A.,61,17,789,2275,4,6,6,3,6,4,,,,,2,1,Completed,3,1.4,2.85,1.49,3,1.5,2.79,1.43
11,Rotterdam,ABN AMRO World Tennis Tournament,2/16/23,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Barrere G.,8,71,3260,750,6,4,6,3,,,,,,,2,0,Completed,1.2,4.5,1.23,5.02,1.23,5.34,1.2,4.47
11,Rotterdam,ABN AMRO World Tennis Tournament,2/16/23,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Van De Zandschulp B.,11,35,2750,1135,6,2,6,2,,,,,,,2,0,Completed,1.13,6,1.14,6.96,1.16,6.96,1.13,6.03
11,Rotterdam,ABN AMRO World Tennis Tournament,2/16/23,ATP500,Indoor,Hard,2nd Round,3,De Minaur A.,Cressy M.,25,40,1620,991,7,5,3,6,6,3,,,,,2,1,Completed,1.4,3,1.4,3.22,1.44,3.22,1.39,2.98
11,Rotterdam,ABN AMRO World Tennis Tournament,2/16/23,ATP500,Indoor,Hard,2nd Round,3,Sinner J.,Tsitsipas S.,14,3,2445,5940,6,4,6,3,,,,,,,2,0,Completed,2.2,1.67,2.13,1.8,2.25,1.8,2.16,1.68
11,Rotterdam,ABN AMRO World Tennis Tournament,2/16/23,ATP500,Indoor,Hard,2nd Round,3,Brouwer G.,Rune H.,160,9,367,3136,6,4,4,0,,,,,,,1,0,Retired,8,1.08,8.75,1.1,9.33,1.1,7.96,1.08
11,Rotterdam,ABN AMRO World Tennis Tournament,2/17/23,ATP500,Indoor,Hard,Quarterfinals,3,Dimitrov G.,De Minaur A.,28,25,1440,1620,6,3,3,6,7,6,,,,,2,1,Completed,2,1.8,2.01,1.9,2.12,1.9,2.03,1.77
11,Rotterdam,ABN AMRO World Tennis Tournament,2/17/23,ATP500,Indoor,Hard,Quarterfinals,3,Medvedev D.,Auger-Aliassime F.,11,8,2750,3260,6,2,6,4,,,,,,,2,0,Completed,1.67,2.2,1.64,2.42,1.74,2.42,1.63,2.26
11,Rotterdam,ABN AMRO World Tennis Tournament,2/17/23,ATP500,Indoor,Hard,Quarterfinals,3,Sinner J.,Wawrinka S.,14,130,2445,422,6,1,6,3,,,,,,,2,0,Completed,1.22,4.33,1.2,5.29,1.23,5.45,1.19,4.66
11,Rotterdam,ABN AMRO World Tennis Tournament,2/17/23,ATP500,Indoor,Hard,Quarterfinals,3,Griekspoor T.,Brouwer G.,61,160,789,367,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.38,3.36,1.4,3.51,1.33,3.27
11,Rotterdam,ABN AMRO World Tennis Tournament,2/18/23,ATP500,Indoor,Hard,Semifinals,3,Medvedev D.,Dimitrov G.,11,28,2750,1440,6,1,6,2,,,,,,,2,0,Completed,1.2,4.5,1.28,4.08,1.29,4.5,1.23,4.11
11,Rotterdam,ABN AMRO World Tennis Tournament,2/18/23,ATP500,Indoor,Hard,Semifinals,3,Sinner J.,Griekspoor T.,14,61,2445,789,7,5,7,6,,,,,,,2,0,Completed,1.14,5.5,1.17,5.84,1.18,6.55,1.15,5.45
11,Rotterdam,ABN AMRO World Tennis Tournament,2/19/23,ATP500,Indoor,Hard,The Final,3,Medvedev D.,Sinner J.,11,14,2750,2445,5,7,6,2,6,2,,,,,2,1,Completed,1.57,2.38,1.67,2.35,1.67,2.4,1.61,2.3
12,Doha,Qatar Exxon Mobil Open,2/20/23,ATP250,Outdoor,Hard,1st Round,3,Kubler J.,Karatsev A.,74,101,693,530,7,6,1,0,,,,,,,1,0,Retired,1.73,2.1,1.84,2.06,1.84,2.15,1.75,2.06
12,Doha,Qatar Exxon Mobil Open,2/20/23,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Verdasco F.,94,154,567,381,6,1,3,6,6,0,,,,,2,1,Completed,1.36,3.2,1.36,3.39,1.4,3.43,1.34,3.18
12,Doha,Qatar Exxon Mobil Open,2/20/23,ATP250,Outdoor,Hard,1st Round,3,Broady L.,Krutykh O.,147,167,396,355,6,0,4,6,7,6,,,,,2,1,Completed,1.36,3.2,1.38,3.31,1.38,3.45,1.35,3.13
12,Doha,Qatar Exxon Mobil Open,2/20/23,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Sonego L.,70,71,750,745,4,6,6,1,7,6,,,,,2,1,Completed,1.67,2.2,1.74,2.2,1.78,2.26,1.69,2.15
12,Doha,Qatar Exxon Mobil Open,2/20/23,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Lestienne C.,31,53,1300,841,6,4,6,3,,,,,,,2,0,Completed,1.5,2.63,1.53,2.65,1.58,2.7,1.51,2.53
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Griekspoor T.,Halys Q.,40,64,969,785,7,6,4,6,7,6,,,,,2,1,Completed,1.62,2.3,1.71,2.24,1.71,2.32,1.64,2.22
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Ivashka I.,34,79,1160,651,6,2,7,5,,,,,,,2,0,Completed,1.57,2.38,1.67,2.32,1.71,2.45,1.61,2.28
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Evans D.,51,29,846,1380,7,5,6,4,,,,,,,2,0,Completed,1.8,2,1.91,1.98,1.95,2.04,1.88,1.9
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Muller A.,Basilashvili N.,170,113,345,475,7,6,6,7,6,4,,,,,2,1,Completed,2.2,1.67,2.23,1.72,2.24,1.77,2.13,1.7
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Shelbayh A.,68,276,764,190,6,3,3,6,6,4,,,,,2,1,Completed,1.25,4,1.24,4.45,1.3,4.45,1.25,3.91
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Lehecka J.,Dzumhur D.,52,213,842,266,6,3,7,6,,,,,,,2,0,Completed,1.17,5,1.2,5.42,1.21,5.42,1.18,4.83
12,Doha,Qatar Exxon Mobil Open,2/21/23,ATP250,Outdoor,Hard,1st Round,3,Bautista Agut R.,Fucsovics M.,28,78,1490,652,7,6,5,7,6,4,,,,,2,1,Completed,1.3,3.5,1.32,3.6,1.33,3.71,1.3,3.46
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Kubler J.,9,74,3200,693,4,6,6,1,6,4,,,,,2,1,Completed,1.17,5,1.21,5.12,1.21,5.25,1.17,4.86
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Lehecka J.,Ruusuvuori E.,52,51,842,846,6,2,7,6,,,,,,,2,0,Completed,1.8,2,1.9,2.01,1.9,2.1,1.82,1.97
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Muller A.,Van De Zandschulp B.,170,34,345,1160,6,2,6,4,,,,,,,2,0,Completed,3.5,1.3,3.41,1.37,3.65,1.37,3.32,1.32
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Griekspoor T.,5,40,3860,969,1,6,6,1,7,6,,,,,2,1,Completed,1.29,3.75,1.28,4.11,1.31,4.11,1.27,3.72
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Kwon S.W.,31,68,1300,764,6,3,6,2,,,,,,,2,0,Completed,1.73,2.1,1.74,2.23,1.8,2.23,1.72,2.09
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Murray A.,Zverev A.,70,16,750,2320,7,6,2,6,7,5,,,,,2,1,Completed,2.2,1.67,2.36,1.67,2.36,1.68,2.24,1.63
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,O Connell C.,Bautista Agut R.,94,28,567,1490,3,6,7,6,6,4,,,,,2,1,Completed,4.33,1.22,4.38,1.26,4.38,1.26,4.08,1.23
12,Doha,Qatar Exxon Mobil Open,2/22/23,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,Broady L.,8,147,3250,396,6,4,6,3,,,,,,,2,0,Completed,1.06,10,1.08,10.14,1.1,11,1.06,8.79
12,Doha,Qatar Exxon Mobil Open,2/23/23,ATP250,Outdoor,Hard,Quarterfinals,3,Lehecka J.,Rublev A.,52,5,842,3860,4,6,6,4,6,3,,,,,2,1,Completed,2.75,1.44,2.68,1.53,3.33,1.55,2.62,1.48
12,Doha,Qatar Exxon Mobil Open,2/23/23,ATP250,Outdoor,Hard,Quarterfinals,3,Murray A.,Muller A.,70,170,750,345,4,6,6,1,6,2,,,,,2,1,Completed,1.36,3.2,1.39,3.29,1.42,3.29,1.37,3.05
12,Doha,Qatar Exxon Mobil Open,2/23/23,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,O Connell C.,8,94,3250,567,6,2,4,6,7,5,,,,,2,1,Completed,1.05,11,1.06,13.58,1.06,13.72,1.05,10.32
12,Doha,Qatar Exxon Mobil Open,2/23/23,ATP250,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Davidovich Fokina A.,9,31,3200,1300,6,4,7,6,,,,,,,2,0,Completed,1.33,3.4,1.34,3.63,1.38,3.63,1.33,3.25
12,Doha,Qatar Exxon Mobil Open,2/24/23,ATP250,Outdoor,Hard,Semifinals,3,Murray A.,Lehecka J.,70,52,750,842,6,0,3,6,7,6,,,,,2,1,Completed,2.63,1.5,2.65,1.55,2.65,1.57,2.54,1.51
12,Doha,Qatar Exxon Mobil Open,2/24/23,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Auger-Aliassime F.,8,9,3250,3200,6,4,7,6,,,,,,,2,0,Completed,1.4,3,1.37,3.38,1.42,3.38,1.39,2.99
12,Doha,Qatar Exxon Mobil Open,2/25/23,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,Murray A.,8,70,3250,750,6,4,6,4,,,,,,,2,0,Completed,1.14,5.5,1.14,6.76,1.17,7,1.13,5.89
13,Marseille,Open 13,2/20/23,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Krajinovic F.,50,67,865,775,5,7,6,3,6,4,,,,,2,1,Completed,1.57,2.38,1.59,2.5,1.65,2.7,1.58,2.36
13,Marseille,Open 13,2/20/23,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Van Assche L.,60,146,794,397,7,5,7,5,,,,,,,2,0,Completed,1.5,2.63,1.5,2.75,1.51,2.79,1.48,2.63
13,Marseille,Open 13,2/20/23,ATP250,Indoor,Hard,1st Round,3,Wawrinka S.,Bergs Z.,105,132,512,427,6,4,6,7,6,4,,,,,2,1,Completed,1.3,3.5,1.31,3.75,1.31,3.82,1.29,3.51
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Brouwer G.,Ymer E.,116,172,453,340,3,6,7,5,6,3,,,,,2,1,Completed,1.53,2.5,1.58,2.52,1.58,2.59,1.54,2.47
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Barrere G.,Huesler M.A.,58,48,799,890,6,3,6,2,,,,,,,2,0,Completed,1.67,2.2,1.67,2.32,1.7,2.32,1.66,2.19
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Cressy M.,Blancaneaux G.,37,152,1016,385,6,3,6,7,7,6,,,,,2,1,Completed,1.2,4.5,1.23,4.76,1.23,4.76,1.2,4.4
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Lokoli L.,43,173,935,339,7,6,2,6,7,6,,,,,2,1,Completed,1.25,4,1.31,3.72,1.31,4.2,1.27,3.7
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Goffin D.,Klein L.,41,142,965,405,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.44,2.96,1.45,3,1.42,2.84
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Ritschard A.,Andujar P.,187,211,317,267,7,5,6,3,,,,,,,2,0,Completed,1.25,4,1.26,4.24,1.28,4.25,1.24,3.97
13,Marseille,Open 13,2/21/23,ATP250,Indoor,Hard,1st Round,3,Riedi L.,Rinderknech A.,133,72,426,702,6,3,6,4,,,,,,,2,0,Completed,2.3,1.62,2.24,1.72,2.35,1.72,2.24,1.64
13,Marseille,Open 13,2/22/23,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Albot R.,69,99,761,533,6,3,7,6,,,,,,,2,0,Completed,1.3,3.5,1.32,3.69,1.32,3.83,1.29,3.55
13,Marseille,Open 13,2/22/23,ATP250,Indoor,Hard,1st Round,3,Fils A.,Safiullin R.,118,97,449,549,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.74,2.21,1.74,2.38,1.63,2.26
13,Marseille,Open 13,2/22/23,ATP250,Indoor,Hard,2nd Round,3,Bonzi B.,Cressy M.,60,37,794,1016,6,7,6,4,6,3,,,,,2,1,Completed,2.3,1.62,2.29,1.7,2.32,1.7,2.23,1.64
13,Marseille,Open 13,2/22/23,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Barrere G.,50,58,865,799,6,4,6,2,,,,,,,2,0,Completed,2,1.8,2.11,1.82,2.11,1.86,2.02,1.78
13,Marseille,Open 13,2/22/23,ATP250,Indoor,Hard,2nd Round,3,Wawrinka S.,Gasquet R.,105,43,512,935,4,6,7,5,6,2,,,,,2,1,Completed,1.44,2.75,1.5,2.81,1.5,2.95,1.44,2.75
13,Marseille,Open 13,2/23/23,ATP250,Indoor,Hard,2nd Round,3,Ymer M.,Goffin D.,69,41,761,965,,,,,,,,,,,,,Walkover,2,1.8,2.01,1.9,2.05,1.9,1.97,1.82
13,Marseille,Open 13,2/23/23,ATP250,Indoor,Hard,2nd Round,3,Hurkacz H.,Riedi L.,11,133,2995,426,4,6,6,3,6,2,,,,,2,1,Completed,1.25,4,1.27,4.18,1.3,4.18,1.25,3.86
13,Marseille,Open 13,2/23/23,ATP250,Indoor,Hard,2nd Round,3,Dimitrov G.,Brouwer G.,25,116,1575,453,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.2,5.34,1.23,5.55,1.2,4.55
13,Marseille,Open 13,2/23/23,ATP250,Indoor,Hard,2nd Round,3,Fils A.,Sinner J.,118,12,449,2745,,,,,,,,,,,,,Walkover,4.5,1.2,4.91,1.22,5.16,1.22,4.55,1.19
13,Marseille,Open 13,2/23/23,ATP250,Indoor,Hard,2nd Round,3,De Minaur A.,Ritschard A.,23,187,1710,317,6,3,6,3,,,,,,,2,0,Completed,1.07,9,1.08,10.48,1.09,10.48,1.07,8.75
13,Marseille,Open 13,2/24/23,ATP250,Indoor,Hard,Quarterfinals,3,Hurkacz H.,Ymer M.,11,69,2995,761,6,3,3,6,7,6,,,,,2,1,Completed,1.33,3.4,1.38,3.34,1.4,3.4,1.35,3.18
13,Marseille,Open 13,2/24/23,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Dimitrov G.,50,25,865,1575,7,5,3,6,7,6,,,,,2,1,Completed,2.63,1.5,2.88,1.48,2.88,1.54,2.67,1.47
13,Marseille,Open 13,2/24/23,ATP250,Indoor,Hard,Quarterfinals,3,Fils A.,Wawrinka S.,118,105,449,512,6,2,6,3,,,,,,,2,0,Completed,1.67,2.2,1.79,2.14,1.81,2.22,1.73,2.09
13,Marseille,Open 13,2/24/23,ATP250,Indoor,Hard,Quarterfinals,3,Bonzi B.,De Minaur A.,60,23,794,1710,6,2,6,4,,,,,,,2,0,Completed,3.4,1.33,3.54,1.35,3.54,1.36,3.32,1.32
13,Marseille,Open 13,2/25/23,ATP250,Indoor,Hard,Semifinals,3,Hurkacz H.,Bublik A.,11,50,2995,865,6,4,7,6,,,,,,,2,0,Completed,1.62,2.3,1.56,2.61,1.64,2.61,1.59,2.35
13,Marseille,Open 13,2/25/23,ATP250,Indoor,Hard,Semifinals,3,Bonzi B.,Fils A.,60,118,794,449,6,4,6,4,,,,,,,2,0,Completed,2.2,1.67,2.15,1.79,2.22,1.79,2.11,1.72
13,Marseille,Open 13,2/26/23,ATP250,Indoor,Hard,The Final,3,Hurkacz H.,Bonzi B.,11,60,2995,794,6,3,7,6,,,,,,,2,0,Completed,1.5,2.63,1.5,2.81,1.54,3.1,1.48,2.65
14,Rio de Janeiro,Rio Open,2/20/23,ATP500,Outdoor,Clay,1st Round,3,Dellien H.,Sousa J.,111,143,491,401,6,0,6,2,,,,,,,2,0,Completed,1.4,3,1.45,2.93,1.46,3,1.41,2.85
14,Rio de Janeiro,Rio Open,2/20/23,ATP500,Outdoor,Clay,1st Round,3,Molcan A.,Fonseca J.,54,827,830,20,6,0,6,3,,,,,,,2,0,Completed,1.07,9,1.1,8.66,1.14,10.55,1.08,8.06
14,Rio de Janeiro,Rio Open,2/20/23,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Garin C.,76,98,681,546,7,6,6,4,,,,,,,2,0,Completed,2.2,1.67,2.51,1.58,2.62,1.68,2.35,1.59
14,Rio de Janeiro,Rio Open,2/20/23,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Thiem D.,83,96,631,550,6,1,3,6,7,6,,,,,2,1,Completed,3,1.4,2.74,1.51,3,1.51,2.76,1.44
14,Rio de Janeiro,Rio Open,2/20/23,ATP500,Outdoor,Clay,1st Round,3,Djere L.,Bagnis F.,57,87,806,595,6,2,3,2,,,,,,,1,0,Retired,1.44,2.75,1.44,2.98,1.46,3.01,1.42,2.81
14,Rio de Janeiro,Rio Open,2/21/23,ATP500,Outdoor,Clay,1st Round,3,Jarry N.,Musetti L.,139,18,416,1855,6,4,6,1,,,,,,,2,0,Completed,2.63,1.5,2.44,1.61,2.63,1.61,2.5,1.52
14,Rio de Janeiro,Rio Open,2/21/23,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Carballes Baena R.,33,73,1230,695,4,6,6,3,6,3,,,,,2,1,Completed,1.44,2.75,1.48,2.83,1.5,3.05,1.45,2.71
14,Rio de Janeiro,Rio Open,2/21/23,ATP500,Outdoor,Clay,1st Round,3,Galan D.E.,Cachin P.,88,59,594,797,7,6,6,4,,,,,,,2,0,Completed,2.5,1.53,2.38,1.64,2.51,1.68,2.35,1.58
14,Rio de Janeiro,Rio Open,2/21/23,ATP500,Outdoor,Clay,1st Round,3,Varillas J.P.,Gaston H.,81,106,643,509,7,5,6,4,,,,,,,2,0,Completed,1.53,2.5,1.56,2.58,1.6,2.61,1.52,2.49
14,Rio de Janeiro,Rio Open,2/21/23,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,Cerundolo J.M.,13,107,2615,505,7,5,6,1,,,,,,,2,0,Completed,1.36,3.2,1.36,3.4,1.44,3.4,1.36,3.11
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Munar J.,63,66,786,777,6,3,7,5,,,,,,,2,0,Completed,1.73,2.1,1.71,2.24,1.74,2.24,1.69,2.16
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Schwartzman D.,80,38,648,1010,6,1,6,4,,,,,,,2,0,Completed,1.62,2.3,1.65,2.37,1.65,2.37,1.6,2.3
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Etcheverry T.,47,75,890,684,5,7,6,4,6,4,,,,,2,1,Completed,1.73,2.1,1.93,1.95,1.94,2.1,1.86,1.93
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Barrios M.,86,196,598,301,6,2,6,3,,,,,,,2,0,Completed,2.2,1.67,2.25,1.71,2.25,1.72,2.16,1.68
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Alves M.,2,556,6480,60,6,4,6,4,,,,,,,2,0,Completed,1.02,21,1.01,22.82,1.03,25,1.01,18.42
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Bellucci T.,35,915,1105,14,6,3,6,2,,,,,,,2,0,Completed,1.03,15,1.05,15.23,1.06,15.23,1.03,11.91
14,Rio de Janeiro,Rio Open,2/22/23,ATP500,Outdoor,Clay,2nd Round,3,Dellien H.,Molcan A.,111,54,491,830,1,6,6,2,6,2,,,,,2,1,Completed,1.73,2.1,1.78,2.17,1.83,2.17,1.73,2.08
14,Rio de Janeiro,Rio Open,2/23/23,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Monteiro T.,13,83,2615,631,7,5,7,5,,,,,,,2,0,Completed,1.29,3.75,1.36,3.44,1.36,3.75,1.31,3.46
